Bedroom,Bathroom,Property Size,Nearby School,Nearby Mall,Tenure Type,Property Type,Parking Lot,Bus Stop,Mall,Park,School,Hospital,price,Highway,Nearby Railway Station,Railway Station
3.0,2.0,1165.0,0,0,0,1,2.0,0,0,0,0,0,620000.0,0,0,0
3.0,2.0,800.0,1,1,1,5,1.0,1,1,1,1,1,300000.0,0,0,0
3.0,2.0,1000.0,0,0,1,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,755.0,0,0,0,1,1.0,0,0,0,0,0,259999.0,0,0,0
3.0,2.0,1080.0,0,0,0,0,1.0,0,0,0,0,0,240000.0,0,0,0
3.0,2.0,1049.0,1,0,1,1,1.0,1,0,1,1,0,360000.0,0,0,0
3.0,2.0,883.0,0,0,1,1,1.0,0,0,0,0,0,250000.0,0,0,0
2.0,2.0,703.0,0,0,0,1,1.0,0,0,0,0,0,350000.0,0,0,0
2.0,1.0,519.0,1,1,1,3,1.0,0,1,1,1,1,142000.0,0,1,1
3.0,2.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,410000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,415000.0,0,0,0
3.0,2.0,950.0,0,0,1,0,1.0,1,0,1,1,0,230000.0,0,0,0
3.0,2.0,820.0,1,0,0,0,2.0,0,0,1,1,0,280000.0,0,0,0
1.0,1.0,573.0,0,0,0,1,1.0,0,0,0,0,0,260000.0,0,0,0
3.0,1.0,650.0,1,0,1,0,1.0,0,0,0,1,0,180000.0,0,0,0
3.0,2.0,925.0,0,0,1,5,1.0,0,0,0,0,0,365000.0,0,0,0
3.0,2.0,860.0,0,0,0,0,1.0,0,0,0,0,0,300000.0,0,0,0
3.0,2.0,650.0,1,0,1,3,1.0,1,0,0,1,1,170000.0,0,0,0
3.0,2.0,1184.0,0,0,0,0,1.0,0,0,0,0,0,338000.0,0,0,0
3.0,2.0,1184.0,0,0,0,0,1.0,0,0,0,0,0,330000.0,0,0,0
1.0,1.0,541.0,0,0,1,5,2.0,0,0,0,0,0,366000.0,0,0,0
3.0,2.0,1184.0,0,0,0,0,1.0,0,0,0,0,0,338000.0,0,0,0
3.0,2.0,1050.0,0,0,0,1,2.0,0,0,0,0,0,394000.0,0,0,0
3.0,3.0,1300.0,0,0,0,1,2.0,0,0,0,0,0,399000.0,0,0,0
1.0,1.0,463.0,0,0,1,1,1.0,0,0,0,0,0,209000.0,0,0,0
3.0,2.0,955.0,1,0,0,0,1.0,0,0,0,1,1,288000.0,0,0,0
3.0,2.0,950.0,1,0,1,0,2.0,1,0,1,1,0,450000.0,0,0,0
3.0,2.0,950.0,1,0,1,0,2.0,1,0,1,1,0,450000.0,0,0,0
2.0,2.0,950.0,0,0,0,1,2.0,0,0,0,0,0,1200000.0,0,0,0
2.0,3.0,950.0,0,0,0,1,2.0,0,0,0,0,0,990000.0,0,0,0
3.0,2.0,850.0,1,0,0,0,1.0,0,0,1,1,0,318000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,1,0,1,1,0,275000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,0,0,1,0,0,228000.0,0,0,0
3.0,3.0,1277.0,0,0,1,1,3.0,0,0,0,0,0,660000.0,0,0,0
3.0,2.0,1065.0,1,0,0,0,1.0,0,0,1,1,1,245000.0,0,0,0
2.0,2.0,950.0,0,0,0,1,2.0,0,0,0,0,0,930000.0,0,0,0
2.0,2.0,906.0,0,0,0,5,2.0,0,0,0,0,0,388000.0,0,0,0
3.0,2.0,754.0,0,0,1,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,900.0,0,0,0,0,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,900.0,1,0,0,0,2.0,0,0,0,1,0,345000.0,0,0,0
3.0,2.0,1100.0,0,0,1,1,1.0,0,0,0,0,0,451000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,1.0,0,0,0,0,0,528000.0,0,0,0
1.0,2.0,884.0,0,0,1,4,2.0,0,0,0,0,0,607000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,215000.0,0,0,0
2.0,2.0,914.0,1,0,0,5,2.0,1,0,1,1,0,680000.0,0,1,1
4.0,3.0,1346.0,1,0,1,1,2.0,1,0,1,1,0,520000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,1400.0,1,0,1,1,1.0,1,0,0,1,0,395000.0,1,1,1
3.0,2.0,1050.0,0,0,1,5,2.0,0,1,1,1,0,530000.0,0,0,1
2.0,2.0,715.0,0,0,0,5,1.0,1,0,0,1,0,480000.0,0,0,0
3.0,2.0,1030.0,0,0,0,1,2.0,0,0,0,0,0,470000.0,0,0,0
3.0,2.0,1382.0,1,1,1,1,2.0,1,1,0,1,1,770000.0,0,1,1
3.0,2.0,1300.0,0,0,0,1,3.0,0,0,0,0,0,470000.0,0,0,0
2.0,1.0,500.0,0,0,1,4,1.0,0,0,0,0,0,99000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,328000.0,0,0,0
3.0,1.0,600.0,0,0,1,3,1.0,0,0,0,0,0,128000.0,0,0,0
3.0,2.0,1010.0,1,0,1,1,2.0,0,0,1,1,0,450000.0,0,0,0
3.0,2.0,689.0,1,0,0,0,1.0,1,0,1,1,0,195000.0,1,0,0
5.0,2.0,928.0,0,0,0,5,2.0,1,0,1,1,1,410000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,245000.0,0,0,0
3.0,2.0,1349.0,0,0,1,1,2.0,0,0,0,0,0,548000.0,0,0,0
3.0,2.0,900.0,0,0,1,1,1.0,0,0,0,0,0,420000.0,0,0,0
2.0,1.0,753.0,0,0,0,0,1.0,0,0,0,0,0,318000.0,0,0,0
3.0,2.0,1000.0,0,0,1,0,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,3.0,1177.0,0,0,1,1,1.0,1,1,1,1,0,450000.0,0,0,0
3.0,2.0,980.0,0,0,0,1,1.0,0,0,0,0,0,299000.0,0,0,0
3.0,2.0,945.0,0,0,0,1,2.0,0,0,0,0,0,319000.0,0,0,0
4.0,3.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,807.0,0,0,0,0,1.0,0,0,0,0,0,210000.0,0,0,0
2.0,2.0,818.0,0,0,1,5,1.0,0,0,1,1,0,270000.0,0,0,0
4.0,3.0,1458.0,1,1,0,1,1.0,1,1,1,1,0,258000.0,0,0,0
3.0,2.0,865.0,1,0,1,0,1.0,0,0,1,1,0,220000.0,0,0,0
3.0,2.0,850.0,1,0,0,1,1.0,1,0,0,1,0,300000.0,0,0,0
3.0,2.0,1087.0,1,1,0,1,1.0,1,1,0,1,0,500000.0,0,1,1
3.0,2.0,920.0,0,0,0,0,2.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,1040.0,0,0,1,5,2.0,1,1,1,1,1,430000.0,0,0,0
4.0,2.0,1272.0,1,1,1,1,2.0,1,1,1,1,1,480000.0,0,0,0
3.0,2.0,1411.0,1,0,1,1,2.0,1,0,1,1,0,479000.0,0,0,0
3.0,2.0,736.0,0,0,0,0,2.0,1,0,0,0,0,250000.0,1,0,0
3.0,2.0,860.0,0,0,0,0,1.0,0,0,0,1,0,240000.0,0,0,0
5.0,4.0,2509.0,0,0,0,1,2.0,0,0,0,0,0,790000.0,0,0,0
3.0,3.0,1124.0,0,1,0,5,2.0,1,1,1,0,1,535000.0,0,1,1
4.0,2.0,1272.0,0,0,0,1,2.0,0,0,0,0,0,410000.0,0,0,0
3.0,3.0,1250.0,0,0,1,5,2.0,0,0,0,0,0,835000.0,0,0,0
2.0,2.0,750.0,0,0,0,1,2.0,0,0,0,0,0,350000.0,0,0,0
1.0,1.0,450.0,0,0,0,6,1.0,0,0,0,0,0,199000.0,0,0,0
3.0,2.0,1227.0,0,0,0,1,2.0,0,0,0,0,0,596957.0,0,0,0
3.0,2.0,984.0,0,0,0,0,2.0,0,0,0,0,0,355000.0,0,0,0
1.0,1.0,450.0,0,0,1,5,1.0,1,1,1,1,1,800000.0,0,0,1
3.0,2.0,680.0,0,0,0,0,2.0,0,0,0,0,0,315000.0,0,0,0
2.0,1.0,500.0,0,0,0,0,1.0,0,0,0,0,0,165000.0,0,0,0
3.0,2.0,1378.0,0,0,1,1,1.0,0,0,0,0,0,400000.0,0,0,0
3.0,2.0,731.0,1,0,0,0,1.0,0,0,0,1,0,220000.0,0,0,0
3.0,2.0,786.0,0,0,1,0,1.0,0,0,0,0,0,229000.0,0,0,0
1.0,1.0,407.0,0,0,0,1,1.0,0,0,0,0,0,358000.0,0,0,0
2.0,1.0,560.0,1,0,1,3,1.0,1,0,1,1,1,175000.0,0,0,0
3.0,2.0,1001.0,0,0,0,1,1.0,0,0,0,0,0,500000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,800.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,410000.0,0,0,0
5.0,4.0,2200.0,0,0,0,4,2.0,0,0,0,0,0,1150000.0,0,0,0
2.0,3.0,2600.0,0,0,0,5,1.0,0,0,0,0,0,2080000.0,0,0,0
1.0,1.0,538.0,0,0,0,5,1.0,0,0,0,0,0,350000.0,0,0,0
2.0,1.0,530.0,0,0,0,3,5.0,0,0,0,0,0,108000.0,0,0,0
3.0,2.0,1044.0,0,0,1,1,2.0,1,0,1,1,0,570000.0,0,0,0
3.0,2.0,1110.0,0,0,0,1,2.0,0,0,0,0,0,570000.0,0,0,0
3.0,2.0,900.0,0,0,0,1,2.0,0,0,0,0,0,490000.0,0,0,0
4.0,3.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,290000.0,0,0,0
3.0,2.0,1100.0,1,0,0,0,1.0,1,0,1,1,0,290000.0,0,1,1
3.0,2.0,1250.0,0,0,0,1,2.0,0,0,0,0,0,385000.0,0,0,0
3.0,2.0,904.0,0,0,0,5,2.0,0,0,0,0,0,352000.0,0,0,0
1.0,1.0,750.0,0,0,0,5,1.0,0,0,0,0,0,690000.0,0,0,0
4.0,3.0,1766.0,0,0,0,1,2.0,0,0,0,0,0,1009000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,399000.0,0,0,0
3.0,2.0,700.0,0,0,0,3,1.0,0,0,0,0,0,100000.0,0,0,0
2.0,1.0,547.0,1,1,1,3,1.0,0,1,0,1,0,195000.0,0,0,0
4.0,3.0,1338.0,0,0,0,1,2.0,0,0,0,0,0,840000.0,0,0,0
3.0,2.0,1219.0,0,0,0,1,2.0,0,0,0,0,0,800000.0,0,0,0
3.0,2.0,1130.0,0,0,0,0,1.0,0,0,0,0,0,258000.0,0,0,0
1.0,1.0,318.0,0,0,0,5,1.0,0,0,0,0,0,788000.0,0,0,0
3.0,2.0,860.0,0,0,0,0,1.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,828.0,0,0,0,0,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,1.0,656.0,0,0,0,3,1.0,0,0,0,0,0,220000.0,0,0,0
2.0,1.0,500.0,0,0,1,3,1.0,0,0,0,0,0,105000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,1.0,1,0,0,1,0,275000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,1.0,0,0,0,0,0,375000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,800.0,0,0,0,4,1.0,0,0,0,0,0,715000.0,0,0,0
3.0,2.0,904.0,1,0,0,1,1.0,1,0,1,1,1,325000.0,0,0,0
3.0,2.0,1159.0,0,0,0,0,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,815.0,0,1,1,0,1.0,1,1,1,0,0,232000.0,0,0,0
2.0,1.0,560.0,0,0,0,1,1.0,0,0,0,0,0,223880.0,0,0,0
3.0,2.0,1043.0,0,0,0,1,2.0,0,0,0,0,0,400000.0,0,0,0
3.0,2.0,1002.0,1,0,1,1,2.0,0,0,1,1,0,348000.0,0,0,0
3.0,2.0,929.0,0,0,0,0,2.0,0,0,0,0,0,315000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,650.0,1,0,1,3,1.0,0,0,0,1,1,160000.0,0,1,1
2.0,2.0,913.0,1,1,0,1,2.0,1,1,1,1,1,630000.0,0,0,0
3.0,2.0,871.0,0,0,0,0,1.0,0,0,0,0,0,190000.0,0,0,0
5.0,4.0,2293.0,0,0,0,1,2.0,0,0,0,0,0,548000.0,0,0,0
3.0,2.0,850.0,0,0,0,3,1.0,0,0,0,0,0,198000.0,0,0,0
3.0,2.0,969.0,0,0,0,0,2.0,0,0,0,0,0,505000.0,0,1,1
2.0,2.0,700.0,0,0,0,5,1.0,0,0,0,0,0,500000.0,0,0,0
3.0,2.0,675.0,0,0,1,3,1.0,0,0,0,0,0,218000.0,0,0,0
3.0,2.0,1080.0,0,0,0,1,2.0,0,0,0,0,0,390000.0,0,0,0
2.0,2.0,875.0,0,0,1,0,1.0,0,0,0,0,0,428000.0,0,0,0
3.0,2.0,678.0,0,0,0,3,1.0,0,0,0,0,0,79000.0,0,0,0
3.0,2.0,818.0,0,0,0,0,1.0,0,0,1,1,1,180000.0,0,0,0
2.0,2.0,686.0,0,0,1,0,1.0,0,0,0,0,0,268000.0,0,0,0
2.0,2.0,900.0,0,0,1,1,1.0,0,0,0,0,0,318000.0,0,0,0
2.0,2.0,950.0,0,0,1,1,1.0,0,0,0,0,0,560000.0,0,0,0
3.0,2.0,1035.0,0,0,0,5,3.0,0,1,0,1,1,700000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,128000.0,0,0,0
3.0,2.0,715.0,0,0,0,0,1.0,0,0,0,0,0,295000.0,0,0,0
3.0,2.0,1054.0,0,0,0,0,1.0,0,0,0,0,0,365000.0,0,0,0
4.0,3.0,1403.0,0,0,1,1,1.0,0,0,0,0,0,830000.0,0,0,0
3.0,2.0,930.0,0,0,0,0,2.0,0,0,0,0,0,275000.0,0,0,0
3.0,2.0,1550.0,0,0,1,1,1.0,0,0,0,0,0,600000.0,0,0,0
2.0,2.0,800.0,1,1,0,0,1.0,1,1,1,1,1,460000.0,0,0,0
3.0,2.0,1098.0,0,0,1,0,1.0,1,1,1,1,0,99000.0,0,0,0
3.0,2.0,642.0,0,0,1,3,1.0,0,0,0,0,0,95000.0,0,0,0
2.0,1.0,615.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
1.0,1.0,500.0,0,0,0,1,1.0,0,0,0,0,0,450000.0,0,0,0
4.0,2.0,1271.0,0,0,0,1,2.0,0,0,0,0,0,660000.0,0,0,0
3.0,2.0,1010.0,1,1,0,5,1.0,1,1,1,1,1,488888.0,1,1,1
10.0,3.0,4500.0,0,0,0,1,2.0,0,0,0,0,0,3499999.0,0,0,0
2.0,2.0,550.0,0,0,0,0,1.0,0,0,0,0,0,98000.0,0,0,0
2.0,3.0,1200.0,0,0,0,1,1.0,0,0,0,0,0,558000.0,0,0,0
3.0,1.0,676.0,0,0,0,3,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,2.0,950.0,0,0,0,0,2.0,0,0,0,0,0,460000.0,0,0,0
3.0,2.0,700.0,0,0,0,3,1.0,0,0,0,0,0,250000.0,0,0,0
2.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,155000.0,0,0,0
3.0,2.0,600.0,0,0,1,3,1.0,0,0,0,0,0,175000.0,0,0,0
3.0,2.0,1002.0,0,0,0,5,2.0,0,0,0,0,0,550000.0,0,0,0
3.0,2.0,750.0,0,0,1,0,1.0,0,0,0,0,0,270000.0,0,0,0
2.0,2.0,715.0,0,0,1,5,1.0,0,0,0,0,0,365000.0,0,0,0
3.0,2.0,800.0,0,0,1,3,1.0,0,0,0,0,0,245000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,198000.0,0,0,0
3.0,2.0,1151.0,0,0,0,1,2.0,0,0,0,0,0,425000.0,0,0,0
2.0,1.0,455.0,0,0,1,0,1.0,0,0,0,0,0,140000.0,0,0,0
3.0,2.0,1936.0,1,0,1,0,3.0,0,0,0,1,0,470000.0,0,1,1
2.0,2.0,1010.0,0,0,0,5,2.0,0,0,0,0,0,396000.0,0,0,0
2.0,1.0,615.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
1.0,1.0,500.0,0,0,0,1,1.0,0,0,0,0,0,450000.0,0,0,0
4.0,2.0,1271.0,0,0,0,1,2.0,0,0,0,0,0,660000.0,0,0,0
3.0,2.0,1010.0,1,1,0,5,1.0,1,1,1,1,1,488888.0,1,1,1
10.0,3.0,4500.0,0,0,0,1,2.0,0,0,0,0,0,3499999.0,0,0,0
2.0,2.0,550.0,0,0,0,0,1.0,0,0,0,0,0,98000.0,0,0,0
2.0,3.0,1200.0,0,0,0,1,1.0,0,0,0,0,0,558000.0,0,0,0
3.0,1.0,676.0,0,0,0,3,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,2.0,950.0,0,0,0,0,2.0,0,0,0,0,0,460000.0,0,0,0
3.0,2.0,700.0,0,0,0,3,1.0,0,0,0,0,0,250000.0,0,0,0
2.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,155000.0,0,0,0
3.0,2.0,600.0,0,0,1,3,1.0,0,0,0,0,0,175000.0,0,0,0
3.0,2.0,1002.0,0,0,0,5,2.0,0,0,0,0,0,550000.0,0,0,0
3.0,2.0,750.0,0,0,1,0,1.0,0,0,0,0,0,270000.0,0,0,0
2.0,2.0,715.0,0,0,1,5,1.0,0,0,0,0,0,365000.0,0,0,0
3.0,2.0,800.0,0,0,1,3,1.0,0,0,0,0,0,245000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,198000.0,0,0,0
3.0,2.0,1151.0,0,0,0,1,2.0,0,0,0,0,0,425000.0,0,0,0
2.0,1.0,455.0,0,0,1,0,1.0,0,0,0,0,0,140000.0,0,0,0
3.0,2.0,1936.0,1,0,1,0,3.0,0,0,0,1,0,470000.0,0,1,1
2.0,2.0,1010.0,0,0,0,5,2.0,0,0,0,0,0,396000.0,0,0,0
4.0,2.0,850.0,1,0,0,1,1.0,1,0,0,1,0,260000.0,0,0,0
3.0,2.0,754.0,0,0,1,5,1.0,0,0,0,0,0,230000.0,0,0,0
3.0,2.0,800.0,1,0,1,0,1.0,1,0,1,1,0,260000.0,0,1,1
3.0,2.0,860.0,0,0,0,0,1.0,0,0,1,1,0,315000.0,0,0,0
3.0,2.0,750.0,0,0,0,3,1.0,0,0,0,0,0,185000.0,0,0,0
5.0,6.0,2723.0,1,1,0,1,2.0,1,1,1,1,1,1520000.0,1,0,0
3.0,2.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,1200.0,1,1,0,5,1.0,1,1,1,1,0,660000.0,0,1,1
3.0,2.0,660.0,0,0,0,0,1.0,0,0,0,0,0,120000.0,0,0,0
3.0,2.0,1050.0,0,0,0,1,2.0,0,0,0,0,0,390000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,285000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,2.0,0,0,0,0,0,395000.0,0,0,0
3.0,2.0,950.0,0,0,0,1,2.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,1080.0,0,1,1,5,2.0,1,1,1,0,1,582000.0,0,0,0
2.0,2.0,740.0,0,0,0,5,1.0,0,0,0,0,0,355000.0,0,0,0
3.0,2.0,1063.0,0,0,0,0,1.0,0,0,0,0,0,220000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,248000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,328000.0,0,0,0
3.0,3.0,1493.0,0,0,0,1,2.0,0,0,0,0,0,680000.0,0,0,0
1.0,1.0,450.0,0,0,0,1,1.0,0,0,0,0,0,199000.0,0,0,0
3.0,2.0,940.0,0,0,0,1,2.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,265000.0,0,0,0
3.0,2.0,1080.0,0,0,1,1,2.0,1,1,1,0,1,460000.0,0,0,0
2.0,2.0,1010.0,0,0,0,5,2.0,0,0,0,0,0,396000.0,0,0,0
3.0,2.0,870.0,0,0,1,5,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,1001.0,0,0,1,1,1.0,0,0,0,0,0,400000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,360000.0,0,0,0
4.0,5.0,5619.0,0,0,0,1,4.0,0,0,0,0,0,4000000.0,0,0,0
3.0,2.0,1168.0,0,0,0,5,1.0,0,0,0,0,0,470000.0,0,0,0
4.0,5.0,3735.0,0,0,0,1,3.0,0,0,0,0,0,3100000.0,0,0,0
2.0,2.0,812.0,0,0,0,5,2.0,1,0,1,1,0,900000.0,0,0,0
1.0,1.0,513.0,0,0,0,5,1.0,0,0,0,0,0,280000.0,0,0,0
1.0,1.0,484.0,0,0,0,6,1.0,0,0,0,0,0,240000.0,0,0,0
2.0,1.0,494.0,0,0,0,0,1.0,0,0,0,0,0,158000.0,0,0,0
4.0,3.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,500000.0,0,0,0
4.0,2.0,864.0,0,1,1,0,1.0,1,1,1,0,0,210000.0,0,0,0
3.0,2.0,950.0,0,0,0,1,2.0,0,0,0,0,0,410000.0,0,0,0
3.0,2.0,914.0,0,0,1,1,1.0,0,0,0,0,0,467000.0,0,0,0
3.0,2.0,1098.0,0,0,0,5,1.0,0,0,0,0,0,368000.0,0,0,0
2.0,3.0,950.0,0,0,0,1,2.0,0,0,0,0,0,410000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,160000.0,0,0,0
3.0,2.0,860.0,0,0,1,0,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,2.0,1148.0,0,0,0,0,1.0,0,0,0,0,0,320000.0,0,0,0
2.0,2.0,430.0,0,0,0,5,1.0,1,1,1,1,1,370000.0,0,0,1
3.0,2.0,1097.0,0,0,1,0,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,1069.0,0,0,1,1,1.0,0,0,0,0,0,560000.0,0,0,0
3.0,2.0,1116.0,0,0,1,1,1.0,0,0,0,0,0,550000.0,0,0,0
3.0,2.0,1052.0,0,0,1,1,1.0,0,0,0,0,0,560000.0,0,0,0
4.0,2.0,1349.0,0,0,1,1,1.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,255000.0,0,0,0
3.0,2.0,1100.0,0,0,0,0,2.0,0,0,0,0,0,510000.0,0,0,0
3.0,2.0,1000.0,0,0,0,0,1.0,0,0,0,0,0,288000.0,0,0,0
5.0,4.0,1830.0,0,0,0,1,2.0,0,0,0,0,0,1750000.0,0,0,0
5.0,4.0,1830.0,0,0,0,1,2.0,0,0,0,0,0,1850000.0,0,0,0
3.0,2.0,730.0,0,0,1,0,1.0,0,0,0,0,0,265000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,1.0,650.0,1,0,1,3,1.0,1,0,0,1,1,190000.0,0,0,0
2.0,2.0,855.0,1,0,0,5,1.0,0,0,1,1,0,530000.0,0,0,0
4.0,3.0,1300.0,1,1,0,1,2.0,1,1,1,1,1,299000.0,0,0,0
4.0,3.0,1300.0,0,0,0,1,2.0,0,0,0,0,0,299000.0,0,0,0
3.0,2.0,1100.0,1,0,0,1,1.0,1,0,1,1,0,375000.0,0,0,0
3.0,2.0,1300.0,1,1,0,1,1.0,1,1,1,1,1,708000.0,1,0,0
3.0,2.0,1195.0,1,1,0,1,1.0,1,1,1,1,0,515000.0,0,1,1
3.0,2.0,755.0,0,0,0,1,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,1,1,1,1,0,220000.0,0,0,1
2.0,3.0,1050.0,1,0,0,1,1.0,1,0,1,1,1,910000.0,0,1,1
3.0,2.0,850.0,0,0,0,5,2.0,0,0,0,0,0,458000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,2.0,0,0,0,0,0,392000.0,0,0,0
3.0,2.0,760.0,0,0,1,0,1.0,1,0,0,0,0,150000.0,0,0,0
3.0,2.0,1005.0,1,0,1,1,1.0,1,0,0,1,1,360000.0,0,1,1
3.0,2.0,762.0,0,0,0,0,1.0,0,0,1,1,0,210000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,630000.0,0,0,0
3.0,2.0,1300.0,0,0,0,1,1.0,1,1,1,1,1,708000.0,1,0,0
2.0,1.0,581.0,0,0,1,3,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,1.0,646.0,0,0,1,0,1.0,0,0,0,0,0,210000.0,0,0,0
3.0,2.0,982.0,0,0,1,1,2.0,0,0,0,0,0,550000.0,0,0,0
1.0,1.0,517.0,0,0,1,5,1.0,0,0,0,0,0,598000.0,0,0,0
2.0,2.0,700.0,0,0,1,0,1.0,0,0,0,0,0,140000.0,0,0,0
4.0,2.0,1470.0,0,0,0,1,2.0,0,0,0,0,0,930000.0,0,0,0
2.0,1.0,520.0,0,0,1,3,1.0,0,0,0,0,0,175000.0,0,0,0
3.0,2.0,1017.0,0,0,0,5,2.0,0,0,0,0,0,365000.0,0,0,0
3.0,2.0,1044.0,0,0,1,0,1.0,0,0,0,0,0,360000.0,0,0,0
4.0,4.0,1364.0,1,1,0,1,2.0,1,1,1,1,0,685000.0,0,1,1
3.0,2.0,883.0,0,0,1,0,1.0,0,0,0,0,0,310000.0,0,0,0
2.0,1.0,550.0,0,0,1,3,1.0,0,0,0,0,0,210000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,390000.0,0,0,0
2.0,1.0,750.0,0,0,0,0,1.0,1,1,1,1,0,279000.0,1,0,0
3.0,1.0,657.0,0,0,0,0,1.0,0,0,0,0,0,225000.0,0,0,0
3.0,2.0,861.0,0,0,1,0,1.0,0,0,0,0,0,230000.0,0,0,0
2.0,1.0,936.0,0,0,1,0,1.0,0,0,0,0,0,298000.0,0,0,0
4.0,3.0,1800.0,0,0,0,1,2.0,0,0,0,0,0,1300000.0,0,0,0
3.0,2.0,1100.0,0,0,1,1,1.0,0,0,0,0,0,465000.0,0,1,1
3.0,2.0,800.0,0,0,0,3,1.0,0,0,0,0,1,85000.0,0,0,0
4.0,5.0,1968.0,0,0,0,1,2.0,0,0,0,0,0,1100000.0,0,0,0
3.0,2.0,1050.0,0,0,0,1,3.0,0,0,0,0,0,650000.0,0,0,0
3.0,2.0,1492.0,0,0,0,1,2.0,0,0,0,0,0,710000.0,0,0,0
2.0,2.0,900.0,0,0,1,1,1.0,0,0,0,0,0,338000.0,0,0,0
3.0,2.0,1522.0,0,0,1,1,1.0,0,0,0,0,0,700000.0,0,0,0
3.0,2.0,1000.0,0,0,1,1,1.0,0,0,0,0,0,448000.0,0,0,0
3.0,2.0,1000.0,0,0,0,0,1.0,0,0,0,0,0,430000.0,0,0,0
